record_id,disease_class,lead,path_raw,n_beats,n_critical,n_xmethod,n_needs,frac_critical,frac_xmethod,frac_needs,priority_tier,example_beat,example_qc_flags,example_xmethod_issues
mc_lbbb_validation_run_S63_run_000095,lbbb,III,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000095_raw.csv,21,20,0,20,0.95,0.00,0.95,1_critical,1,gross_boundary:30smp,
mc_lbbb_validation_run_S63_run_000007,lbbb,II,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000007_raw.csv,21,20,0,20,0.95,0.00,0.95,1_critical,1,gross_boundary:50smp;QT=192ms,
mc_lbbb_validation_run_S63_run_000043,lbbb,I,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000043_raw.csv,20,19,0,19,0.95,0.00,0.95,1_critical,1,PR=38ms,
mc_lbbb_train_run_S72_run_000079,lbbb,aVL,WP2_largeDataset_Noise/lbbb/train/run_S72/run_000079_raw.csv,20,19,2,19,0.95,0.10,0.95,1_critical,1,PR=76ms,
mc_lbbb_validation_run_S63_run_000095,lbbb,V1,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000095_raw.csv,21,20,1,20,0.95,0.05,0.95,1_critical,1,gross_boundary:25smp;QT=224ms,
mc_lbbb_validation_run_S63_run_000095,lbbb,V2,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000095_raw.csv,21,20,0,20,0.95,0.00,0.95,1_critical,1,gross_boundary:43smp;QT=230ms,
mc_lbbb_validation_run_S63_run_000095,lbbb,V4,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000095_raw.csv,21,20,0,20,0.95,0.00,0.95,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000095,lbbb,V5,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000095_raw.csv,21,20,0,20,0.95,0.00,0.95,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000095,lbbb,V6,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000095_raw.csv,21,20,0,20,0.95,0.00,0.95,1_critical,1,gross_boundary:31smp;QT=224ms,
mc_lbbb_validation_run_S63_run_000043,lbbb,V3,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000043_raw.csv,20,19,0,19,0.95,0.00,0.95,1_critical,1,PR=38ms,
mc_lbbb_validation_run_S63_run_000043,lbbb,V4,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000043_raw.csv,20,19,0,19,0.95,0.00,0.95,1_critical,1,PR=38ms,
mc_lbbb_validation_run_S63_run_000043,lbbb,V5,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000043_raw.csv,20,19,0,19,0.95,0.00,0.95,1_critical,1,PR=38ms,
mc_lbbb_validation_run_S63_run_000043,lbbb,aVF,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000043_raw.csv,20,19,0,19,0.95,0.00,0.95,1_critical,1,PR=38ms,
mc_lbbb_validation_run_S63_run_000043,lbbb,aVL,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000043_raw.csv,20,19,0,19,0.95,0.00,0.95,1_critical,1,PR=38ms,
mc_lbbb_validation_run_S63_run_000043,lbbb,aVR,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000043_raw.csv,20,19,5,19,0.95,0.25,0.95,1_critical,1,PR=38ms,
mc_lbbb_validation_run_S63_run_000059,lbbb,V2,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,7,17,0.94,0.41,1.00,1_critical,1,gross_boundary:43smp;QT=226ms,
mc_lbbb_validation_run_S63_run_000059,lbbb,V1,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,1,16,0.94,0.06,0.94,1_critical,1,QT=220ms,
mc_lbbb_validation_run_S63_run_000059,lbbb,V3,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000059,lbbb,V4,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000059,lbbb,V5,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000059,lbbb,V6,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:32smp;QT=232ms,
mc_rbbb_train_run_S65_run_000030,rbbb,V2,WP2_largeDataset_Noise/rbbb/train/run_S65/run_000030_raw.csv,16,15,1,15,0.94,0.06,0.94,1_critical,1,gross_boundary:50smp;PR=-28ms,
mc_rbbb_train_run_S65_run_000030,rbbb,V3,WP2_largeDataset_Noise/rbbb/train/run_S65/run_000030_raw.csv,16,15,1,15,0.94,0.06,0.94,1_critical,1,gross_boundary:50smp;PR=-28ms,
mc_lbbb_train_run_S73_run_000096,lbbb,aVF,WP2_largeDataset_Noise/lbbb/train/run_S73/run_000096_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,PR=68ms,
mc_lbbb_train_run_S73_run_000096,lbbb,II,WP2_largeDataset_Noise/lbbb/train/run_S73/run_000096_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,PR=60ms,
mc_lbbb_validation_run_S63_run_000059,lbbb,aVF,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000059,lbbb,aVL,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:61smp;QT=202ms,
mc_lbbb_validation_run_S63_run_000059,lbbb,aVR,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,7,16,0.94,0.41,0.94,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000059,lbbb,II,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:33smp,
mc_lbbb_validation_run_S63_run_000088,lbbb,V1,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000088_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:34smp;QT=218ms,
mc_lbbb_train_run_S73_run_000096,lbbb,V1,WP2_largeDataset_Noise/lbbb/train/run_S73/run_000096_raw.csv,17,16,8,16,0.94,0.47,0.94,1_critical,2,QRSdur=220ms;PR=434ms,p_peak:+352ms
mc_lbbb_train_run_S73_run_000096,lbbb,V5,WP2_largeDataset_Noise/lbbb/train/run_S73/run_000096_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,PR=66ms,
mc_lbbb_validation_run_S63_run_000059,lbbb,I,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000059_raw.csv,17,16,0,16,0.94,0.00,0.94,1_critical,1,gross_boundary:33smp,
mc_mi_RCA_0p3_train_run_S74_run_000054,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S74/run_000054_raw.csv,15,14,7,15,0.93,0.47,1.00,1_critical,1,PR=68ms,
mc_mi_RCA_0p3_train_run_S72_run_000023,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S72/run_000023_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=74ms,
mc_mi_RCA_1p0_train_run_S74_run_000050,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S74/run_000050_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=62ms,
mc_mi_RCA_1p0_train_run_S66_run_000042,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S66/run_000042_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,PR=56ms,
mc_mi_LAD_1p0_validation_run_S63_run_000018,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/validation/run_S63/run_000018_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=48ms,
mc_mi_RCA_1p0_train_run_S71_run_000039,mi,V1,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S71/run_000039_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=50ms,
mc_mi_RCA_0p3_train_run_S68_run_000021,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S68/run_000021_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=76ms,
mc_mi_RCA_0p3_test_run_S62_run_000027,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000027_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=62ms,
mc_mi_RCA_0p3_train_run_S74_run_000038,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S74/run_000038_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,QRSdur=204ms;PR=56ms,
mc_mi_LCX_1p0_post_train_run_S65_run_000028,mi,I,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S65/run_000028_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,PR=74ms,
mc_mi_RCA_0p3_train_run_S72_run_000012,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S72/run_000012_raw.csv,15,14,14,15,0.93,0.93,1.00,1_critical,1,PR=72ms,
mc_mi_LCX_1p0_ant_test_run_S62_run_000024,mi,V1,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S62/run_000024_raw.csv,14,13,12,14,0.93,0.86,1.00,1_critical,1,PR=66ms,
mc_mi_LCX_1p0_ant_validation_run_S63_run_000043,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/validation/run_S63/run_000043_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=76ms,
mc_mi_LAD_0p3_train_run_S72_run_000060,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000060_raw.csv,14,13,6,14,0.93,0.43,1.00,1_critical,1,PR=72ms,
mc_iab_train_run_S66_000072,iab,III,WP2_largeDataset_Noise/iab/train/run_S66/000072_raw.csv,14,13,12,14,0.93,0.86,1.00,1_critical,1,PR=62ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000010,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000010_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=54ms,
mc_mi_LCX_0p3_post_train_run_S73_run_000029,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S73/run_000029_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,QRSdur=212ms,
mc_mi_RCA_0p3_validation_run_S63_run_000063,mi,I,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S63/run_000063_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=76ms,
mc_mi_LAD_1p0_train_run_S73_run_000053,mi,I,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S73/run_000053_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,QT=226ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000042,mi,V3,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000042_raw.csv,14,13,3,14,0.93,0.21,1.00,1_critical,1,PR=72ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000042,mi,V5,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000042_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=78ms,
mc_sinus_train_run_S73_run_000063,sinus,V6,WP2_largeDataset_Noise/sinus/train/run_S73/run_000063_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,PR=72ms,
mc_iab_train_run_S73_000087,iab,aVL,WP2_largeDataset_Noise/iab/train/run_S73/000087_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,PR=70ms,
mc_rbbb_train_run_S73_run_000031,rbbb,III,WP2_largeDataset_Noise/rbbb/train/run_S73/run_000031_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=42ms,
mc_mi_RCA_1p0_train_run_S70_run_000084,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S70/run_000084_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=78ms,
mc_fam_train_run_S66_000028,fam,V3,WP2_largeDataset_Noise/fam/train/run_S66/000028_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=54ms,
mc_iab_test_run_S62_000029,iab,aVR,WP2_largeDataset_Noise/iab/test/run_S62/000029_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,PR=76ms,
mc_mi_LCX_0p3_ant_train_run_S69_run_000049,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S69/run_000049_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=70ms,
mc_mi_LAD_0p3_train_run_S74_run_000008,mi,I,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S74/run_000008_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,PR=70ms,
mc_mi_RCA_0p3_train_run_S69_run_000014,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000014_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=72ms,
mc_mi_LCX_1p0_ant_train_run_S66_run_000037,mi,III,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S66/run_000037_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=62ms,
mc_mi_LAD_0p3_train_run_S71_run_000049,mi,aVR,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S71/run_000049_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,QT=238ms,
mc_sinus_train_run_S73_run_000048,sinus,aVR,WP2_largeDataset_Noise/sinus/train/run_S73/run_000048_raw.csv,15,14,8,15,0.93,0.53,1.00,1_critical,1,PR=70ms,
mc_mi_RCA_0p3_train_run_S68_run_000082,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S68/run_000082_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=66ms,
mc_mi_LCX_1p0_post_test_run_S62_run_000027,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_post/test/run_S62/run_000027_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=60ms,
mc_fam_validation_run_S63_000006,fam,aVL,WP2_largeDataset_Noise/fam/validation/run_S63/000006_raw.csv,14,13,1,14,0.93,0.07,1.00,1_critical,1,PR=78ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000042,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000042_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=68ms,
mc_mi_RCA_1p0_validation_run_S67_run_000078,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S67/run_000078_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=74ms,
mc_mi_LCX_0p3_ant_train_run_S72_run_000035,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S72/run_000035_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=64ms,
mc_mi_RCA_1p0_test_run_S64_run_000086,mi,V4,WP2_largeDataset_Noise/mi/RCA_1.0/test/run_S64/run_000086_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=68ms,
mc_mi_LCX_1p0_post_train_run_S73_run_000019,mi,V2,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S73/run_000019_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=50ms,
mc_lae_train_run_S69_000115,lae,I,WP2_largeDataset_Noise/lae/train/run_S69/000115_raw.csv,14,13,2,14,0.93,0.14,1.00,1_critical,1,PR=60ms,
mc_rbbb_train_run_S70_run_000042,rbbb,V1,WP2_largeDataset_Noise/rbbb/train/run_S70/run_000042_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=46ms,
mc_mi_RCA_1p0_train_run_S73_run_000090,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S73/run_000090_raw.csv,14,13,13,14,0.93,0.93,1.00,1_critical,1,PR=68ms,
mc_mi_RCA_0p3_test_run_S64_run_000072,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S64/run_000072_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=74ms,
mc_mi_LCX_1p0_ant_train_run_S73_run_000027,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S73/run_000027_raw.csv,15,14,0,14,0.93,0.00,0.93,1_critical,1,QRSdur=210ms,
mc_mi_LAD_1p0_train_run_S68_run_000036,mi,I,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S68/run_000036_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,QT=234ms,
mc_mi_LCX_0p3_post_train_run_S69_run_000024,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S69/run_000024_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=78ms,
mc_iab_test_run_S62_000036,iab,aVR,WP2_largeDataset_Noise/iab/test/run_S62/000036_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=66ms,
mc_mi_RCA_1p0_train_run_S65_run_000038,mi,aVR,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000038_raw.csv,14,13,1,13,0.93,0.07,0.93,1_critical,2,QT=210ms,
mc_mi_LCX_1p0_ant_train_run_S70_run_000015,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S70/run_000015_raw.csv,14,13,13,13,0.93,0.93,0.93,1_critical,2,PR=76ms,p_peak:-72ms
mc_fam_validation_run_S63_000035,fam,aVL,WP2_largeDataset_Noise/fam/validation/run_S63/000035_raw.csv,14,13,6,13,0.93,0.43,0.93,1_critical,1,PR=72ms,
mc_mi_LCX_0p3_post_train_run_S66_run_000028,mi,aVR,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S66/run_000028_raw.csv,14,13,13,13,0.93,0.93,0.93,1_critical,1,PR=66ms,p_peak:-98ms
mc_mi_LCX_0p3_post_train_run_S73_run_000020,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S73/run_000020_raw.csv,14,13,1,13,0.93,0.07,0.93,1_critical,1,PR=70ms,
mc_fam_test_run_S62_000105,fam,aVL,WP2_largeDataset_Noise/fam/test/run_S62/000105_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=78ms,
mc_mi_RCA_1p0_train_run_S74_run_000062,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S74/run_000062_raw.csv,14,13,13,13,0.93,0.93,0.93,1_critical,2,QT=212ms,p_peak:+96ms;t_peak:+206ms;t_offset:+218ms
mc_mi_LCX_0p3_post_validation_run_S63_run_000008,mi,V4,WP2_largeDataset_Noise/mi/LCX_0.3_post/validation/run_S63/run_000008_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=68ms,
mc_mi_RCA_0p3_train_run_S73_run_000042,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S73/run_000042_raw.csv,15,14,0,14,0.93,0.00,0.93,1_critical,1,PR=66ms,
mc_mi_RCA_1p0_train_run_S68_run_000024,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S68/run_000024_raw.csv,14,13,12,13,0.93,0.86,0.93,1_critical,1,QT=208ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000010,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000010_raw.csv,14,13,12,13,0.93,0.86,0.93,1_critical,1,PR=74ms,
mc_iab_test_run_S62_000042,iab,aVR,WP2_largeDataset_Noise/iab/test/run_S62/000042_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=76ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000047,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000047_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=66ms,
mc_mi_LCX_0p3_ant_train_run_S72_run_000048,mi,V3,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S72/run_000048_raw.csv,15,14,12,14,0.93,0.80,0.93,1_critical,1,PR=46ms,
mc_mi_LCX_1p0_post_train_run_S73_run_000028,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S73/run_000028_raw.csv,15,14,13,14,0.93,0.87,0.93,1_critical,1,PR=56ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000029,mi,V6,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000029_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,QRSdur=220ms,
mc_rbbb_train_run_S69_run_000066,rbbb,V5,WP2_largeDataset_Noise/rbbb/train/run_S69/run_000066_raw.csv,27,25,0,25,0.93,0.00,0.93,1_critical,1,gross_boundary:26smp;QT=180ms,
mc_mi_RCA_0p3_train_run_S65_run_000029,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S65/run_000029_raw.csv,14,13,1,13,0.93,0.07,0.93,1_critical,1,QT=230ms,
mc_mi_LCX_0p3_ant_test_run_S64_run_000046,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/test/run_S64/run_000046_raw.csv,14,13,2,13,0.93,0.14,0.93,1_critical,1,PR=66ms,
mc_mi_LCX_1p0_post_train_run_S71_run_000049,mi,V6,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S71/run_000049_raw.csv,14,13,12,13,0.93,0.86,0.93,1_critical,1,QT=220ms,
mc_sinus_validation_run_S63_run_000015,sinus,V6,WP2_largeDataset_Noise/sinus/validation/run_S63/run_000015_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=72ms,
mc_mi_RCA_1p0_train_run_S65_run_000030,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000030_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=78ms,
mc_mi_LAD_1p0_train_run_S66_run_000055,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S66/run_000055_raw.csv,15,14,13,14,0.93,0.87,0.93,1_critical,1,PR=42ms,
mc_mi_RCA_0p3_train_run_S68_run_000092,mi,V6,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S68/run_000092_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,QRSdur=204ms,
mc_mi_LCX_1p0_post_train_run_S72_run_000037,mi,V6,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S72/run_000037_raw.csv,14,13,12,13,0.93,0.86,0.93,1_critical,2,QT=236ms,p_peak:-96ms;t_offset:+70ms
mc_mi_LCX_0p3_ant_validation_run_S67_run_000042,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000042_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=60ms,
mc_mi_RCA_0p3_train_run_S66_run_000042,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S66/run_000042_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,QT=246ms,
mc_rbbb_train_run_S69_run_000075,rbbb,V5,WP2_largeDataset_Noise/rbbb/train/run_S69/run_000075_raw.csv,28,26,0,26,0.93,0.00,0.93,1_critical,1,gross_boundary:27smp;QT=170ms,
mc_rbbb_train_run_S69_run_000075,rbbb,V6,WP2_largeDataset_Noise/rbbb/train/run_S69/run_000075_raw.csv,28,26,0,26,0.93,0.00,0.93,1_critical,1,QT=206ms,
mc_mi_LCX_1p0_post_validation_run_S63_run_000018,mi,I,WP2_largeDataset_Noise/mi/LCX_1.0_post/validation/run_S63/run_000018_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,2,QT=244ms,
mc_lbbb_validation_run_S67_run_000068,lbbb,V4,WP2_largeDataset_Noise/lbbb/validation/run_S67/run_000068_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,2,QRSdur=222ms,
mc_mi_LCX_0p3_post_validation_run_S63_run_000008,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_post/validation/run_S63/run_000008_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=68ms,
mc_fam_validation_run_S63_000095,fam,aVL,WP2_largeDataset_Noise/fam/validation/run_S63/000095_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=76ms,
mc_fam_train_run_S72_000031,fam,aVL,WP2_largeDataset_Noise/fam/train/run_S72/000031_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=78ms,
mc_lbbb_train_run_S65_run_000071,lbbb,III,WP2_largeDataset_Noise/lbbb/train/run_S65/run_000071_raw.csv,15,14,10,14,0.93,0.67,0.93,1_critical,1,QRSdur=202ms;PR=16ms,
mc_mi_RCA_1p0_train_run_S70_run_000018,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S70/run_000018_raw.csv,14,13,12,13,0.93,0.86,0.93,1_critical,1,PR=52ms,
mc_fam_train_run_S69_000074,fam,I,WP2_largeDataset_Noise/fam/train/run_S69/000074_raw.csv,15,14,1,14,0.93,0.07,0.93,1_critical,1,PR=70ms,
mc_fam_train_run_S69_000075,fam,I,WP2_largeDataset_Noise/fam/train/run_S69/000075_raw.csv,14,13,0,13,0.93,0.00,0.93,1_critical,1,PR=66ms,
mc_avblock_train_run_S72_run_000020,avblock,aVL,WP2_largeDataset_Noise/avblock/train/run_S72/run_000020_raw.csv,13,12,13,13,0.92,1.00,1.00,1_critical,1,PR=52ms,p_peak:-210ms
mc_mi_RCA_1p0_train_run_S73_run_000007,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S73/run_000007_raw.csv,13,12,12,13,0.92,0.92,1.00,1_critical,1,PR=66ms,
mc_mi_RCA_1p0_train_run_S65_run_000018,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000018_raw.csv,12,11,11,12,0.92,0.92,1.00,1_critical,1,PR=50ms,
mc_mi_LCX_0p3_post_test_run_S62_run_000008,mi,V6,WP2_largeDataset_Noise/mi/LCX_0.3_post/test/run_S62/run_000008_raw.csv,12,11,1,12,0.92,0.08,1.00,1_critical,1,PR=60ms,
mc_avblock_train_run_S74_run_000060,avblock,III,WP2_largeDataset_Noise/avblock/train/run_S74/run_000060_raw.csv,13,12,12,13,0.92,0.92,1.00,1_critical,1,PR=48ms,
mc_mi_LCX_0p3_post_train_run_S72_run_000011,mi,V5,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S72/run_000011_raw.csv,13,12,1,13,0.92,0.08,1.00,1_critical,1,PR=74ms,
mc_mi_RCA_1p0_train_run_S74_run_000024,mi,V2,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S74/run_000024_raw.csv,13,12,12,13,0.92,0.92,1.00,1_critical,1,PR=76ms,
mc_mi_LCX_0p3_ant_train_run_S74_run_000035,mi,V2,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S74/run_000035_raw.csv,12,11,10,12,0.92,0.83,1.00,1_critical,1,PR=48ms,
